"","Department","Municipality","Precinct","Turnout","MAS.vote","Fraud.type"
"1260","Chuquisaca","Camargo","Colegio Bolivia",0.871,0.339,"Clean"
"1261","Chuquisaca","Camargo","Colegio Bolivia",0.861,0.449,"Clean"
"1262","Chuquisaca","Camargo","Colegio Bolivia",0.888,0.606,"Clean"
"1263","Chuquisaca","Camargo","Colegio Bolivia",0.899,0.359,"Clean"
"1264","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.876,0.436,"Clean"
"1265","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.902,0.503,"Clean"
"1266","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.916,0.468,"Clean"
"1267","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.842,0.511,"Clean"
"1268","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.882,0.578,"Clean"
"1269","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.897,0.453,"Clean"
"1270","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.92,0.371,"Clean"
"1271","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.903,0.426,"Clean"
"1272","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.893,0.448,"Clean"
"1273","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.864,0.468,"Clean"
"1274","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.864,0.486,"Clean"
"1275","Chuquisaca","Camargo","Colegio Nacional Mixto 3 De Abril",0.871,0.388,"Clean"
"1276","Chuquisaca","Camargo","Unidad Educativa Muyuquiri",0.858,0.928,"VS"
"1277","Chuquisaca","Camargo","Unidad Educativa Muyuquiri",0.844,0.922,"VS"
"1278","Chuquisaca","Camargo","Unidad Educativa Suquistaca",0.817,0.949,"VS"
"1279","Chuquisaca","Camargo","Unidad Educativa Palca Grande",0.882,0.395,"Clean"
"1280","Chuquisaca","Camargo","Unidad Educativa Higuera Huayco",0.876,0.718,"Clean"
"1281","Chuquisaca","Camargo","Escuela Yurac Caballo",0.81,0.795,"Clean"
"1282","Chuquisaca","Camargo","Unidad Educativa Cueva Pampa",0.819,0.964,"VS"
"1283","Chuquisaca","San Lucas","Unidad Educativa Acchilla",0.844,0.907,"VS"
"1284","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.826,0.607,"Clean"
"1285","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.895,0.612,"Clean"
"1286","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.844,0.713,"Clean"
"1287","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.865,0.717,"Clean"
"1288","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.874,0.65,"Clean"
"1289","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.841,0.73,"Clean"
"1290","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.858,0.767,"Clean"
"1291","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.846,0.726,"Clean"
"1292","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.871,0.624,"Clean"
"1293","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.878,0.657,"Clean"
"1294","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.844,0.651,"Clean"
"1295","Chuquisaca","San Lucas","U. Edu. Eduardo Avaroa",0.822,0.69,"Clean"
"1296","Chuquisaca","San Lucas","Unidad Educativa Padcoyo",0.842,0.831,"Clean"
"1297","Chuquisaca","San Lucas","Unidad Educativa Padcoyo",0.886,0.9,"VS"
"1298","Chuquisaca","San Lucas","Unidad Educativa Padcoyo",0.818,0.856,"Clean"
"1299","Chuquisaca","San Lucas","Unidad Educativa Padcoyo",0.861,0.868,"Clean"
"1300","Chuquisaca","San Lucas","Unidad Educativa Rosendo La Fuente",0.864,0.807,"Clean"
"1301","Chuquisaca","San Lucas","Unidad Educativa Rosendo La Fuente",0.836,0.871,"Clean"
"1302","Chuquisaca","San Lucas","Unidad Educativa Rosendo La Fuente",0.856,0.802,"Clean"
"1303","Chuquisaca","San Lucas","Unidad Educativa 12 de Abril",0.888,0.831,"VS"
"1304","Chuquisaca","San Lucas","Unidad Educativa 12 de Abril",0.924,0.836,"VS"
"1305","Chuquisaca","San Lucas","Unidad Educativa 12 de Abril",0.866,0.803,"Clean"
"1306","Chuquisaca","San Lucas","Unidad Educativa 12 de Abril",0.896,0.799,"Clean"
"1307","Chuquisaca","San Lucas","Unidad Educativa Kollpa",0.864,0.92,"VS"
"1308","Chuquisaca","San Lucas","Unidad Educativa Kollpa",0.901,0.931,"VS"
"1309","Chuquisaca","San Lucas","Escuela Payacota Del Carmen",0.905,0.792,"Clean"
"1310","Chuquisaca","San Lucas","Escuela Payacota Del Carmen",0.898,0.71,"Clean"
"1311","Chuquisaca","San Lucas","Unidad Educativa Tambillos",0.807,0.914,"VS"
"1312","Chuquisaca","San Lucas","Unidad Educativa Pirhuani",0.811,0.905,"VS"
"1313","Chuquisaca","San Lucas","Unidad Educativa Ocuri",0.897,0.868,"VS"
"1314","Chuquisaca","San Lucas","Unidad Educativa Ocuri",0.9,0.84,"VS"
"1315","Chuquisaca","San Lucas","Unidad Educativa Palacio Tambo",0.876,0.771,"Clean"
"1316","Chuquisaca","San Lucas","Unidad Educativa Palacio Tambo",0.796,0.848,"Clean"
"1317","Chuquisaca","San Lucas","Unidad Educativa Palacio Tambo",0.877,0.823,"Clean"
"1318","Chuquisaca","San Lucas","Unidad Educativa Palacio Tambo",0.826,0.75,"Clean"
"1319","Chuquisaca","San Lucas","Unidad Educativa Palacio Tambo",0.871,0.763,"Clean"
"1320","Chuquisaca","San Lucas","Unidad Educativa Huañumilla",0.812,0.942,"VS"
"1321","Chuquisaca","San Lucas","Unidad Educativa Chillagua",0.894,0.905,"VS"
"1322","Chuquisaca","San Lucas","Escuela Molle Pata",0.863,0.88,"VS"
"1323","Chuquisaca","San Lucas","Unidad Educativa Sacavillque Chico",0.814,0.944,"VS"
"1324","Chuquisaca","San Lucas","Escuela Huayllani",0.797,0.884,"VS"
"1325","Chuquisaca","San Lucas","Unidad Educativa Tambo Ckasa",0.783,0.844,"Clean"
"1326","Chuquisaca","San Lucas","Unidad Educativa Tambo Ckasa",0.805,0.858,"Clean"
"1327","Chuquisaca","San Lucas","Unidad Educativa Buena Vista",0.782,0.943,"VS"
"1328","Chuquisaca","San Lucas","U.E. Torre De Linares",0.821,0.926,"VS"
"1329","Chuquisaca","San Lucas","U.E. Cinteño Tambo",0.93,0.779,"Clean"
"1330","Chuquisaca","San Lucas","U.E. Cinteño Tambo",0.89,0.789,"Clean"
"1331","Chuquisaca","San Lucas","Unidad Educativa San Pedro De Huanaya",0.923,0.994,"VS"
"1332","Chuquisaca","Incahuasi","Unidad Educativa Eduardo Avaroa",0.841,0.573,"Clean"
"1333","Chuquisaca","Incahuasi","Unidad Educativa Eduardo Avaroa",0.839,0.624,"Clean"
"1334","Chuquisaca","Incahuasi","Unidad Educativa Eduardo Avaroa",0.852,0.657,"Clean"
"1335","Chuquisaca","Incahuasi","Unidad Educativa Eduardo Avaroa",0.85,0.611,"Clean"
"1336","Chuquisaca","Incahuasi","Unidad Educativa Eduardo Avaroa",0.838,0.606,"Clean"
"1337","Chuquisaca","Incahuasi","Unidad Educativa Eduardo Avaroa",0.861,0.667,"Clean"
"1338","Chuquisaca","Incahuasi","Unidad Educativa Eduardo Avaroa",0.824,0.694,"Clean"
"1339","Chuquisaca","Incahuasi","Unidad Educativa Eduardo Avaroa",0.888,0.591,"Clean"
"1340","Chuquisaca","Incahuasi","Escuela Huajlaya",0.86,0.928,"VS"
"1341","Chuquisaca","Incahuasi","Escuela Lampazar",0.844,0.867,"Clean"
"1342","Chuquisaca","Incahuasi","Escuela 2 de Agosto",0.892,0.969,"VS"
"1343","Chuquisaca","Incahuasi","Escuela 2 de Agosto",0.96,0.967,"BBS"
"1344","Chuquisaca","Incahuasi","Escuela Jolencia",0.848,0.806,"Clean"
"1345","Chuquisaca","Incahuasi","Escuela Jolencia",0.88,0.777,"Clean"
"1346","Chuquisaca","Incahuasi","Escuela El Verano",0.956,0.932,"BBS"
"1347","Chuquisaca","Incahuasi","U.E. Yatina",0.853,0.86,"Clean"
"1348","Chuquisaca","Incahuasi","Unidad Educativa El Quemado",0.891,0.923,"VS"
"1349","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.847,0.601,"Clean"
"1350","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.813,0.79,"Clean"
"1351","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.839,0.682,"Clean"
"1352","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.857,0.715,"Clean"
"1353","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.826,0.748,"Clean"
"1354","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.903,0.691,"Clean"
"1355","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.839,0.66,"Clean"
"1356","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.874,0.667,"Clean"
"1357","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.863,0.587,"Clean"
"1358","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.841,0.719,"Clean"
"1359","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.822,0.702,"Clean"
"1360","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.916,0.672,"Clean"
"1361","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.851,0.632,"Clean"
"1362","Chuquisaca","Villa Charcas","Colegio Padre Landini Simon Bolivar",0.84,0.726,"Clean"
"1363","Chuquisaca","Villa Charcas","Unidad Educativa Jose Antonio Zampa",0.882,0.876,"VS"
"1364","Chuquisaca","Villa Charcas","Unidad Educativa Jose Antonio Zampa",0.838,0.84,"Clean"
"1365","Chuquisaca","Villa Charcas","Unidad Educativa Jose Antonio Zampa",0.829,0.861,"Clean"
"1366","Chuquisaca","Villa Charcas","Escuela Santa Elena",0.862,0.895,"VS"
"1367","Chuquisaca","Villa Charcas","Escuela Santa Elena",0.847,0.91,"VS"
"1368","Chuquisaca","Villa Charcas","Escuela Caiza K",0.865,1,"VS"
"1369","Chuquisaca","Villa Charcas","Escuela Supas",0.743,0.976,"VS"
"1370","Chuquisaca","Villa Charcas","Escuela Llujllaya",0.912,0.854,"VS"
"1371","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.872,0.492,"Clean"
"1372","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.94,0.484,"Clean"
"1373","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.871,0.471,"Clean"
"1374","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.876,0.578,"Clean"
"1375","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.891,0.547,"Clean"
"1376","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.865,0.549,"Clean"
"1377","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.92,0.616,"Clean"
"1378","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.888,0.544,"Clean"
"1379","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.861,0.512,"Clean"
"1380","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.918,0.584,"Clean"
"1381","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.902,0.584,"Clean"
"1382","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.92,0.543,"Clean"
"1383","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.924,0.529,"Clean"
"1384","Chuquisaca","Villa Serrano","Escuela Mariscal Sucre",0.905,0.494,"Clean"
"1385","Chuquisaca","Villa Serrano","Colegio Daniel Sanchez Bustamante",0.867,0.796,"Clean"
"1386","Chuquisaca","Villa Serrano","Colegio Daniel Sanchez Bustamante",0.864,0.772,"Clean"
"1387","Chuquisaca","Villa Serrano","Escuela Elisardo Perez",0.893,0.68,"Clean"
"1388","Chuquisaca","Villa Serrano","Escuela Jorge Anibarro Zapata",0.888,0.783,"Clean"
"1389","Chuquisaca","Villa Serrano","Escuela Heroes del Chaco",0.861,0.873,"VS"
"1390","Chuquisaca","Villa Abecia","Unidad Educativa 23 de Marzo",0.83,0.659,"Clean"
"1391","Chuquisaca","Villa Abecia","Unidad Educativa 23 de Marzo",0.862,0.761,"Clean"
"1392","Chuquisaca","Villa Abecia","Unidad Educativa 23 de Marzo",0.86,0.67,"Clean"
"1393","Chuquisaca","Villa Abecia","Unidad Educativa 23 de Marzo",0.815,0.625,"Clean"
"1394","Chuquisaca","Villa Abecia","Unidad Educativa 23 de Marzo",0.893,0.768,"Clean"
"1395","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.842,0.679,"Clean"
"1396","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.852,0.705,"Clean"
"1397","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.833,0.629,"Clean"
"1398","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.82,0.642,"Clean"
"1399","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.833,0.717,"Clean"
"1400","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.844,0.669,"Clean"
"1401","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.873,0.58,"Clean"
"1402","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.847,0.583,"Clean"
"1403","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.831,0.704,"Clean"
"1404","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.868,0.686,"Clean"
"1405","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.841,0.607,"Clean"
"1406","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.812,0.758,"Clean"
"1407","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.838,0.704,"Clean"
"1408","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.845,0.636,"Clean"
"1409","Chuquisaca","Culpina","U. Edu. Jose Antonio Zampa",0.839,0.68,"Clean"
"1410","Chuquisaca","Culpina","Unidad Educativa Tojlasa",0.778,0.803,"Clean"
"1411","Chuquisaca","Culpina","Unidad Educativa Tojlasa",0.823,0.82,"Clean"
"1412","Chuquisaca","Culpina","Unidad Educativa Sajlina",0.894,0.75,"Clean"
"1413","Chuquisaca","Culpina","Unidad Educativa Sajlina",0.821,0.716,"Clean"
"1414","Chuquisaca","Culpina","Unidad Educativa Sajlina",0.843,0.692,"Clean"
"1415","Chuquisaca","Culpina","Unidad Educativa La Cueva",0.767,0.926,"VS"
"1416","Chuquisaca","Culpina","Unidad Educativa El Monte",0.802,0.803,"Clean"
"1417","Chuquisaca","Culpina","Unidad Educativa La Loma",0.758,0.935,"VS"
"1418","Chuquisaca","Culpina","Unidad Educativa El Palmar",0.87,0.386,"Clean"
"1419","Chuquisaca","Culpina","Unidad Educativa El Palmar",0.853,0.393,"Clean"
"1420","Chuquisaca","Culpina","Unidad Educativa Huajlita",0.778,0.894,"VS"
"1421","Chuquisaca","Las Carreras","Unidad Educativa Jaime Mendoza",0.874,0.658,"Clean"
"1422","Chuquisaca","Las Carreras","Unidad Educativa Jaime Mendoza",0.858,0.665,"Clean"
"1423","Chuquisaca","Las Carreras","Unidad Educativa San Juan",0.902,0.658,"Clean"
"1424","Chuquisaca","Las Carreras","Unidad Educativa Lime",0.844,0.86,"Clean"
"1425","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.872,0.358,"Clean"
"1426","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.899,0.348,"Clean"
"1427","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.871,0.359,"Clean"
"1428","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.858,0.428,"Clean"
"1429","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.874,0.417,"Clean"
"1430","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.835,0.305,"Clean"
"1431","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.867,0.385,"Clean"
"1432","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.829,0.305,"Clean"
"1433","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.854,0.318,"Clean"
"1434","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.904,0.369,"Clean"
"1435","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.836,0.385,"Clean"
"1436","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.861,0.295,"Clean"
"1437","Chuquisaca","Villa Vaca Guzmán","Escuela Hernando Siles",0.86,0.401,"Clean"
"1438","Chuquisaca","Villa Vaca Guzmán","Unidad Educativa Iguembe",0.825,0.545,"Clean"
"1439","Chuquisaca","Villa Vaca Guzmán","Casa Comunal Tentayapi",0.95,1,"BBS"
"1440","Chuquisaca","Villa Vaca Guzmán","U.E. Leo Schwarz",0.802,0.526,"Clean"
"1441","Chuquisaca","Villa Vaca Guzmán","Escuela Rufino Salazar",0.75,0.395,"Clean"
"1442","Chuquisaca","Villa Vaca Guzmán","Casa Comunal Aguairenda",0.885,0.809,"Clean"
"1443","Chuquisaca","Villa Vaca Guzmán","Unidad Educativa Ity",0.902,0.727,"Clean"
"1444","Chuquisaca","Huacaya","Escuela San Antonio",0.821,0.459,"Clean"
"1445","Chuquisaca","Huacaya","Escuela Fray Marcos Ozeti",0.856,0.611,"Clean"
"1446","Chuquisaca","Huacaya","Escuela Fray Marcos Ozeti",0.811,0.638,"Clean"
"1447","Chuquisaca","Macharetí","Escuela Eduardo Avaroa",0.822,0.404,"Clean"
"1448","Chuquisaca","Macharetí","Escuela Eduardo Avaroa",0.812,0.514,"Clean"
"1449","Chuquisaca","Macharetí","Escuela Eduardo Avaroa",0.82,0.437,"Clean"
"1450","Chuquisaca","Macharetí","Escuela Eduardo Avaroa",0.842,0.571,"Clean"
"1451","Chuquisaca","Macharetí","Escuela Eduardo Avaroa",0.871,0.337,"Clean"
"1452","Chuquisaca","Macharetí","Escuela San Juan de Camatindi",0.891,0.671,"Clean"
"1453","Chuquisaca","Macharetí","U. Edu. Heroes Del Chaco Hernado Siles",0.805,0.428,"Clean"
"1454","Chuquisaca","Macharetí","Escuela Ipati",0.885,0.497,"Clean"
"1455","Chuquisaca","Macharetí","Escuela 25 de Mayo",0.89,0.767,"Clean"
"1456","Chuquisaca","Macharetí","Escuela 25 de Mayo",0.912,0.751,"Clean"
"1457","Chuquisaca","Macharetí","Escuela 25 de Mayo",0.895,0.887,"VS"
"1458","Chuquisaca","Macharetí","Escuela 25 de Mayo",0.932,0.895,"VS"
"1459","Chuquisaca","Macharetí","Colegio 27 de Marzo",0.792,0.792,"Clean"
"1460","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.913,0.4,"Clean"
"1461","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.923,0.414,"Clean"
"1462","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.886,0.434,"Clean"
"1463","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.908,0.433,"Clean"
"1464","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.911,0.464,"Clean"
"1465","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.889,0.49,"Clean"
"1466","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.901,0.432,"Clean"
"1467","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.91,0.359,"Clean"
"1468","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.907,0.464,"Clean"
"1469","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.911,0.376,"Clean"
"1470","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.928,0.429,"Clean"
"1471","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.925,0.525,"Clean"
"1472","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.891,0.385,"Clean"
"1473","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.891,0.353,"Clean"
"1474","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.942,0.419,"Clean"
"1475","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.922,0.383,"Clean"
"1476","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.942,0.438,"Clean"
"1477","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.904,0.351,"Clean"
"1478","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.88,0.372,"Clean"
"1479","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.889,0.378,"Clean"
"1480","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.894,0.463,"Clean"
"1481","La Paz","Nuestra Señora de La Paz","Esc. Ind. Pedro Domingo Murillo",0.908,0.368,"Clean"
"1482","La Paz","Nuestra Señora de La Paz","Esc. Educacional Luis  Ernest",1,0.315,"BBS"
"1483","La Paz","Nuestra Señora de La Paz","Esc. Educacional Luis  Ernest",0.925,0.352,"Clean"
"1484","La Paz","Nuestra Señora de La Paz","Esc. Educacional Luis  Ernest",0.934,0.428,"Clean"
"1485","La Paz","Nuestra Señora de La Paz","Esc. Educacional Luis  Ernest",0.929,0.325,"Clean"
"1486","La Paz","Nuestra Señora de La Paz","Esc. Educacional Luis  Ernest",0.922,0.392,"Clean"
"1487","La Paz","Nuestra Señora de La Paz","Esc. Educacional Luis  Ernest",0.925,0.426,"Clean"
"1488","La Paz","Nuestra Señora de La Paz","Esc. Educacional Luis  Ernest",0.954,0.368,"BBS"
"1489","La Paz","Nuestra Señora de La Paz","Esc. Educacional Luis  Ernest",0.934,0.415,"Clean"
"1490","La Paz","Nuestra Señora de La Paz","Esc. Educacional Luis  Ernest",0.948,0.377,"Clean"
"1491","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.934,0.449,"Clean"
"1492","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.896,0.397,"Clean"
"1493","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.93,0.471,"Clean"
"1494","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.932,0.459,"Clean"
"1495","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.93,0.423,"Clean"
"1496","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.924,0.343,"Clean"
"1497","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.947,0.349,"Clean"
"1498","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.946,0.483,"Clean"
"1499","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.888,0.476,"Clean"
"1500","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.92,0.495,"Clean"
"1501","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.858,0.398,"Clean"
"1502","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.922,0.426,"Clean"
"1503","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.907,0.438,"Clean"
"1504","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.922,0.474,"Clean"
"1505","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.903,0.411,"Clean"
"1506","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.937,0.431,"Clean"
"1507","La Paz","Nuestra Señora de La Paz","Unidad Educativa Litoral A",0.89,0.366,"Clean"
"1508","La Paz","Nuestra Señora de La Paz","Sede Social Plan Autopista",0.933,0.426,"Clean"
"1509","La Paz","Nuestra Señora de La Paz","Sede Social Plan Autopista",0.938,0.535,"Clean"
"1510","La Paz","Nuestra Señora de La Paz","Sede Social Plan Autopista",0.93,0.527,"Clean"
"1511","La Paz","Nuestra Señora de La Paz","Sede Social Plan Autopista",0.918,0.452,"Clean"
"1512","La Paz","Nuestra Señora de La Paz","Sede Social Plan Autopista",0.934,0.53,"Clean"
"1513","La Paz","Nuestra Señora de La Paz","Sede Social Plan Autopista",0.961,0.414,"BBS"
"1514","La Paz","Nuestra Señora de La Paz","Sede Social Plan Autopista",0.912,0.542,"Clean"
"1515","La Paz","Nuestra Señora de La Paz","Sede Social Plan Autopista",0.916,0.435,"Clean"
"1516","La Paz","Nuestra Señora de La Paz","Esc. Limanipata 10 De Junio",0.952,0.69,"BBS"
