Beni,Chuquisaca,Cochabamba,La Paz,Oruro,Pando,Potosi,Santa Cruz,Tarija,Turnout,MAS.vote,Pred_Fraud_num,Pred_Fraud_type,Department,Precinct,Municipality
0,0,0,0,0,0,0,1,0,0.933,0.449,1,BBS,Santa Cruz,U.E. 24 de Marzo,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.923,0.369,0,Clean,Santa Cruz,U.E. 24 de Marzo,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.903,0.405,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.914,0.383,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.928,0.321,1,BBS,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.869,0.347,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.93,0.546,1,BBS,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.885,0.36,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.911,0.502,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.897,0.377,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.893,0.296,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.878,0.586,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.881,0.273,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.91,0.363,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.918,0.306,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.895,0.448,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.885,0.347,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.907,0.426,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.894,0.359,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.94,0.362,1,BBS,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.904,0.473,0,Clean,Santa Cruz,U.E. Nuevo Horizonte,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.895,0.534,0,Clean,Santa Cruz,U.E. Bibosi,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.874,0.46,0,Clean,Santa Cruz,U.E. Bibosi,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.882,0.488,0,Clean,Santa Cruz,U.E. Bibosi,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.869,0.49,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.884,0.388,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.861,0.5,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.895,0.446,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.87,0.513,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.894,0.397,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.898,0.492,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.903,0.594,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.828,0.341,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.9,0.437,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.833,0.5,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.882,0.429,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.885,0.426,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.896,0.337,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.904,0.518,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.895,0.644,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.845,0.288,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.896,0.382,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.911,0.441,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.86,0.434,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.882,0.306,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.851,0.444,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.845,0.548,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.916,0.369,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.868,0.362,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.879,0.388,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.865,0.377,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.888,0.439,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.865,0.392,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.882,0.472,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.861,0.408,0,Clean,Santa Cruz,U.E. 26 De Septiembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.788,0.206,0,Clean,Santa Cruz,Progreso,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.94,0.3,1,BBS,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.932,0.313,1,BBS,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.928,0.377,0,Clean,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.915,0.267,0,Clean,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.953,0.315,1,BBS,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.911,0.345,0,Clean,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.944,0.348,1,BBS,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.907,0.215,0,Clean,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.945,0.427,1,BBS,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.948,0.233,1,BBS,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.932,0.264,1,BBS,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.918,0.192,0,Clean,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.941,0.298,1,BBS,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.886,0.236,0,Clean,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.944,0.23,1,BBS,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.902,0.189,0,Clean,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.902,0.2,0,Clean,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.911,0.349,0,Clean,Santa Cruz,Virgen De Guadalupe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.914,0.284,0,Clean,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.928,0.432,0,Clean,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.899,0.418,0,Clean,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.908,0.341,0,Clean,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.899,0.365,0,Clean,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.953,0.288,1,BBS,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.898,0.267,0,Clean,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.94,0.418,1,BBS,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.885,0.272,0,Clean,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.922,0.263,0,Clean,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.957,0.294,1,BBS,Santa Cruz,U.E. San Cayetano,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.966,0.367,1,BBS,Santa Cruz,U.E. Zaragoza,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.92,0.322,0,Clean,Santa Cruz,U.E. Zaragoza,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.918,0.369,0,Clean,Santa Cruz,U.E. Zaragoza,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.979,0.317,1,BBS,Santa Cruz,U.E. Zaragoza,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.953,0.488,1,BBS,Santa Cruz,U.E. Zaragoza,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.916,0.338,0,Clean,Santa Cruz,U.E. Zaragoza,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.974,0.437,1,BBS,Santa Cruz,U.E. Zaragoza,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.935,0.282,1,BBS,Santa Cruz,U.E. Zaragoza,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.935,0.348,1,BBS,Santa Cruz,U.E. Zaragoza,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.831,0.324,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.853,0.238,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.883,0.308,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.86,0.405,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.863,0.289,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.845,0.38,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.872,0.312,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.874,0.311,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.829,0.328,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.908,0.33,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.845,0.254,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.843,0.284,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.846,0.36,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.855,0.229,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.79,0.16,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.877,0.311,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.895,0.24,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.883,0.279,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.854,0.355,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.872,0.291,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.889,0.219,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.821,0.219,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.862,0.243,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.919,0.27,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.902,0.243,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.86,0.353,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.868,0.295,0,Clean,Santa Cruz,U. E. El Retoño,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.923,0.266,0,Clean,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.921,0.31,0,Clean,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.945,0.392,1,BBS,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.935,0.304,1,BBS,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.953,0.268,1,BBS,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.911,0.297,0,Clean,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.915,0.286,0,Clean,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.918,0.282,0,Clean,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.928,0.264,1,BBS,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.922,0.298,0,Clean,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.919,0.308,0,Clean,Santa Cruz,U.E. Los Cusis,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.945,0.385,1,BBS,Santa Cruz,Fred Nuñez Gonzales,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.957,0.502,1,BBS,Santa Cruz,Fred Nuñez Gonzales,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.95,0.467,1,BBS,Santa Cruz,Fred Nuñez Gonzales,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.941,0.47,1,BBS,Santa Cruz,Fred Nuñez Gonzales,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.933,0.421,1,BBS,Santa Cruz,Fred Nuñez Gonzales,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.911,0.401,0,Clean,Santa Cruz,Fred Nuñez Gonzales,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.94,0.434,1,BBS,Santa Cruz,Fred Nuñez Gonzales,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.92,0.435,0,Clean,Santa Cruz,Fred Nuñez Gonzales,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.93,0.368,1,BBS,Santa Cruz,Fred Nuñez Gonzales,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.876,0.288,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.892,0.308,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.883,0.305,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.85,0.308,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.982,0.28,1,BBS,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.852,0.429,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.869,0.292,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.839,0.322,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.847,0.332,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.855,0.184,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.868,0.391,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.855,0.201,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.891,0.538,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.853,0.281,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.83,0.239,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.87,0.25,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.867,0.321,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.848,0.169,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.862,0.468,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.855,0.198,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.855,0.299,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.849,0.195,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.899,0.22,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.888,0.183,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.876,0.278,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.838,0.221,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.853,0.31,0,Clean,Santa Cruz,Unidad Educativa Pompeya Santisimo Redentor,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.924,0.265,1,BBS,Santa Cruz,U.E. Josefina Balsamo Los Pinos,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.942,0.269,1,BBS,Santa Cruz,U.E. Josefina Balsamo Los Pinos,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.937,0.177,1,BBS,Santa Cruz,U.E. Josefina Balsamo Los Pinos,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.935,0.228,1,BBS,Santa Cruz,U.E. Josefina Balsamo Los Pinos,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.908,0.173,0,Clean,Santa Cruz,U.E. 26 de Noviembre,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.941,0.294,1,BBS,Santa Cruz,U.E. Santa Cecilia,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.844,0.185,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.841,0.201,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.871,0.319,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.867,0.256,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.825,0.247,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.872,0.215,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.873,0.164,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.869,0.175,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.858,0.251,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.88,0.188,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.873,0.211,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.881,0.185,0,Clean,Santa Cruz,Col. Pampa De La Isla,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.874,0.403,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.858,0.317,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.866,0.365,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.874,0.37,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.9,0.34,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.878,0.284,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.891,0.279,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.876,0.492,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.852,0.483,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.875,0.277,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.863,0.312,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.884,0.424,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.893,0.41,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.874,0.269,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.902,0.365,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.883,0.337,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.901,0.42,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.904,0.458,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
0,0,0,0,0,0,0,1,0,0.908,0.431,0,Clean,Santa Cruz,Colegio San Felipe,Santa Cruz de La Sierra
